species,cramer_v,odds_ratio,co_occurrence_ratio,p_value,chi2_statistic,adjusted_p_value,preference_index,relative_risk,interpretation,cooccurrence_zscore,relative_strength,co_occurrence_ratio_percentile,cramer_v_percentile,odds_ratio_percentile,rank
species_Lophocampa argentata,0.015031312362162446,0.6546780039223024,0.11965811965811966,0.17174757513614905,1.8676229440846672,0.20037217099217391,-0.062166980427088445,inf,Not a significant association,,,,,,
species_Lupinus stiversii,0.0386207496186033,2.169808009909166,0.3069306930693069,0.000445914579962931,12.329253980916134,0.0008187284091122668,0.1637847188601505,inf,"Above average association with VCM (z-score: 0.8, ranked #27 of 163 significant species)
Co-occurrence ratio: 30.7% (higher than 84.0% of significant species)
Effect size (Cramer's V): 0.039 (stronger than 25.8% of significant species)
Odds ratio: 2.2 (higher than 83.4% of significant species)
p=8.2e-04",0.839742525895969,average,0.8404907975460123,0.25766871165644173,0.8343558282208589,27.0
species_Lysimachia latifolia,0.09628950513003903,3.879698994398326,0.4358974358974359,2.0518227957080917e-18,76.63961428582046,3.0640553749240835e-17,0.3193881484641957,inf,"Very strong association with VCM (z-score: 1.5, ranked #15 of 163 significant species)
Co-occurrence ratio: 43.6% (higher than 91.4% of significant species)
Effect size (Cramer's V): 0.096 (stronger than 91.4% of significant species)
Odds ratio: 3.9 (higher than 91.4% of significant species)
p=3.1e-17",1.476275891003266,strong,0.9141104294478528,0.9141104294478528,0.9141104294478528,15.0
species_Maianthemum racemosum,0.04535469283672681,0.44753086419753085,0.08656716417910448,3.7309796051650025e-05,17.003560109686187,9.485528992557126e-05,-0.10209251509203364,inf,"Below average association with VCM (z-score: -0.2, ranked #50 of 163 significant species)
Co-occurrence ratio: 8.7% (higher than 69.9% of significant species)
Effect size (Cramer's V): 0.045 (stronger than 46.6% of significant species)
Odds ratio: 0.4 (higher than 69.9% of significant species)
p=9.5e-05",-0.2478924373156908,weak,0.6993865030674846,0.4662576687116564,0.6993865030674846,50.0
species_Maianthemum stellatum,0.0334597293523632,0.2576832151300236,0.05102040816326531,0.0023495221233964755,9.254229134563847,0.0037325741534809257,-0.14498106935081725,inf,"Below average association with VCM (z-score: -0.4, ranked #76 of 163 significant species)
Co-occurrence ratio: 5.1% (higher than 54.0% of significant species)
Effect size (Cramer's V): 0.033 (stronger than 14.1% of significant species)
Odds ratio: 0.3 (higher than 54.6% of significant species)
p=3.7e-03",-0.423338414543822,weak,0.5398773006134969,0.1411042944785276,0.5460122699386503,76.0
species_Marmota flaviventris,0.040938223651485396,0.058379618449649846,0.012048192771084338,0.00019764883584790367,13.85330479533889,0.00039885891198135516,-0.19200257459556516,inf,"Below average association with VCM (z-score: -0.6, ranked #129 of 163 significant species)
Co-occurrence ratio: 1.2% (higher than 21.2% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 32.8% of significant species)
Odds ratio: 0.1 (higher than 21.2% of significant species)
p=4.0e-04",-0.6156912247743729,weak,0.2116564417177914,0.3282208588957055,0.2116564417177914,129.5
species_Monardella odoratissima,0.06031788041237654,0.1380532811715626,0.02843601895734597,4.159238817636416e-08,30.073747201053568,2.0253684677186026e-07,-0.17223002004066246,inf,"Below average association with VCM (z-score: -0.5, ranked #104 of 163 significant species)
Co-occurrence ratio: 2.8% (higher than 36.8% of significant species)
Effect size (Cramer's V): 0.060 (stronger than 72.4% of significant species)
Odds ratio: 0.1 (higher than 36.8% of significant species)
p=2.0e-07",-0.5348068206219296,weak,0.36809815950920244,0.7239263803680982,0.36809815950920244,104.0
species_Monochamus scutellatus,0.04863579449226637,0.20527760241301907,0.04142011834319527,9.786072854028358e-06,19.552731221719537,3.0028497524689756e-05,-0.15656419526713589,inf,"Below average association with VCM (z-score: -0.5, ranked #84 of 163 significant species)
Co-occurrence ratio: 4.1% (higher than 49.1% of significant species)
Effect size (Cramer's V): 0.049 (stronger than 55.8% of significant species)
Odds ratio: 0.2 (higher than 49.1% of significant species)
p=3.0e-05",-0.470721985309181,weak,0.49079754601226994,0.558282208588957,0.49079754601226994,84.0
species_Myadestes townsendi,0.04031344461003754,0.14640544603110367,0.0297029702970297,0.0002471459313216735,13.433686765755384,0.00048139729231352056,-0.1707013935957893,inf,"Below average association with VCM (z-score: -0.5, ranked #102 of 163 significant species)
Co-occurrence ratio: 3.0% (higher than 38.0% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 30.1% of significant species)
Odds ratio: 0.1 (higher than 38.0% of significant species)
p=4.8e-04",-0.5285536053976696,weak,0.3803680981595092,0.3006134969325153,0.3803680981595092,102.0
species_Navarretia leptalea,0.055464189108999924,0.0,0.0,4.590855946504919e-07,25.42849967690728,1.8363423786019676e-06,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.055 (stronger than 66.6% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.8e-06",-0.675156762321988,weak,0.06441717791411043,0.6656441717791411,0.06441717791411043,153.5
species_Nemophila maculata,0.0,0.9789516861975501,0.16822429906542055,1.0,0.0,1.0,-0.0035699815976111215,inf,Not a significant association,,,,,,
species_Neolentinus ponderosus,0.04407729568238334,0.1862533244680851,0.03759398496240601,6.139096673709483e-05,16.05925088396081,0.00014032220968478818,-0.16118057514242476,inf,"Below average association with VCM (z-score: -0.5, ranked #91 of 163 significant species)
Co-occurrence ratio: 3.8% (higher than 44.8% of significant species)
Effect size (Cramer's V): 0.044 (stronger than 40.5% of significant species)
Odds ratio: 0.2 (higher than 44.8% of significant species)
p=1.4e-04",-0.48960640080123413,weak,0.44785276073619634,0.4049079754601227,0.44785276073619634,91.0
species_Nymphalis antiopa,0.04000911239147655,0.1479366840921702,0.03,0.00027526484113894425,13.23162652860853,0.0005225366475857925,-0.17034301561815796,inf,"Below average association with VCM (z-score: -0.5, ranked #101 of 163 significant species)
Co-occurrence ratio: 3.0% (higher than 38.7% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 28.2% of significant species)
Odds ratio: 0.1 (higher than 38.7% of significant species)
p=5.2e-04",-0.5270875738284264,weak,0.38650306748466257,0.2822085889570552,0.38650306748466257,101.0
species_Nymphalis californica,0.014254616345528446,0.7524620075481425,0.13526570048309178,0.19497730261596696,1.679602324449737,0.2239739271075723,-0.04333582247945752,inf,Not a significant association,,,,,,
species_Odocoileus hemionus,0.030761307796052427,1.4330272710633885,0.225130890052356,0.005162064232909791,7.8217691018358515,0.007607252553761798,0.06509005067475912,inf,"Above average association with VCM (z-score: 0.4, ranked #41 of 163 significant species)
Co-occurrence ratio: 22.5% (higher than 75.5% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 7.4% of significant species)
Odds ratio: 1.4 (higher than 75.5% of significant species)
p=7.6e-03",0.43600817750753185,average,0.754601226993865,0.0736196319018405,0.754601226993865,41.0
species_Otospermophilus beecheyi,0.022421088576360555,0.5689566621660975,0.10596026490066225,0.04150291893830277,4.155361290236481,0.05634335661927163,-0.07869397902950313,inf,Not a significant association,,,,,,
species_Paeonia brownii,0.050370244738775174,0.0,0.0,4.660019034178506e-06,20.9721774139946,1.5579765129193812e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 59.5% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.6e-05",-0.675156762321988,weak,0.06441717791411043,0.5950920245398773,0.06441717791411043,153.5
species_Papilio eurymedon,0.019024477979565916,0.7073649416382605,0.1285140562248996,0.08369124772938749,2.9917196819569742,0.10414910828545998,-0.05148194588307986,inf,Not a significant association,,,,,,
species_Papilio rutulus,0.015343495921900149,1.414798393843065,0.22522522522522523,0.16301795592049217,1.9460054194929592,0.19118336191722643,0.06520386975794945,inf,Not a significant association,,,,,,
species_Parnassius clodius,0.03900359477347271,0.11266808209483369,0.022988505747126436,0.00039096136175569696,12.57490382982351,0.0007297945419439676,-0.17880265822423777,inf,"Below average association with VCM (z-score: -0.6, ranked #112 of 163 significant species)
Co-occurrence ratio: 2.3% (higher than 31.9% of significant species)
Effect size (Cramer's V): 0.039 (stronger than 27.0% of significant species)
Odds ratio: 0.1 (higher than 32.5% of significant species)
p=7.3e-04",-0.5616937826334351,weak,0.31901840490797545,0.26993865030674846,0.32515337423312884,112.0
species_Passerella iliaca,0.036750279502550734,0.2016039389757171,0.04040404040404041,0.0008340353259944457,11.163919437699953,0.001437107023251968,-0.15779013312220144,inf,"Below average association with VCM (z-score: -0.5, ranked #86 of 163 significant species)
Co-occurrence ratio: 4.0% (higher than 47.9% of significant species)
Effect size (Cramer's V): 0.037 (stronger than 20.9% of significant species)
Odds ratio: 0.2 (higher than 48.5% of significant species)
p=1.4e-03",-0.4757369798390767,weak,0.4785276073619632,0.2085889570552147,0.48466257668711654,86.0
species_Pedicularis semibarbata,0.052648310671534894,0.12410426017796677,0.025477707006369428,1.6958384526778481e-06,22.912067600538315,6.227341203276033e-06,-0.17579933934978112,inf,"Below average association with VCM (z-score: -0.5, ranked #108 of 163 significant species)
Co-occurrence ratio: 2.5% (higher than 34.4% of significant species)
Effect size (Cramer's V): 0.053 (stronger than 63.2% of significant species)
Odds ratio: 0.1 (higher than 34.4% of significant species)
p=6.2e-06",-0.549407982284993,weak,0.34355828220858897,0.6319018404907976,0.34355828220858897,108.0
species_Pellaea bridgesii,0.04588489210041854,0.048233394768048235,0.01,3.0228012709302983e-05,17.403429188472245,7.965970408098669e-05,-0.19447379944533646,inf,"Below average association with VCM (z-score: -0.6, ranked #138 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 16.0% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 48.5% of significant species)
Odds ratio: 0.0 (higher than 16.0% of significant species)
p=8.0e-05",-0.6258003661574674,weak,0.15950920245398773,0.48466257668711654,0.15950920245398773,138.0
species_Penstemon laetus,0.010381719573455832,0.8161502258441518,0.14485981308411214,0.3452307397357667,0.8909103173613067,0.38473475473040664,-0.03176014962001593,inf,Not a significant association,,,,,,
species_Penstemon newberryi,0.08347383792919132,0.15988579586009993,0.03357314148681055,3.2179614625377815e-14,57.596509459586485,2.574369170030225e-13,-0.16603188037805053,inf,"Below average association with VCM (z-score: -0.5, ranked #99 of 163 significant species)
Co-occurrence ratio: 3.4% (higher than 39.9% of significant species)
Effect size (Cramer's V): 0.083 (stronger than 83.4% of significant species)
Odds ratio: 0.2 (higher than 39.9% of significant species)
p=2.6e-13",-0.5094518351509358,weak,0.3987730061349693,0.8343558282208589,0.3987730061349693,99.0
species_Penstemon rostriflorus,0.005231580508419387,0.8428156146179402,0.1485148514851485,0.63432912274617,0.22623574653646483,0.676617730929248,-0.02735020254324369,inf,Not a significant association,,,,,,
species_Penstemon speciosus,0.02075600605643506,0.4553036701474201,0.08641975308641975,0.05914887830260321,3.5610902347704787,0.07658583086579837,-0.10227037235259881,inf,Not a significant association,,,,,,
species_Phacelia hydrophylloides,0.04803129708319195,0.0,0.0,1.260295312275343e-05,19.069707458816104,3.714554604601011e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.048 (stronger than 54.0% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=3.7e-05",-0.675156762321988,weak,0.06441717791411043,0.5398773006134969,0.06441717791411043,153.5
species_Pheucticus melanocephalus,0.03210973165706239,1.8564798642646838,0.275,0.003507756893463655,8.522534211353996,0.00541887961473006,0.12525908626477888,inf,"Above average association with VCM (z-score: 0.7, ranked #34 of 163 significant species)
Co-occurrence ratio: 27.5% (higher than 79.8% of significant species)
Effect size (Cramer's V): 0.032 (stronger than 11.7% of significant species)
Odds ratio: 1.9 (higher than 79.1% of significant species)
p=5.4e-03",0.6821441322023268,average,0.7975460122699386,0.1165644171779141,0.7914110429447853,34.0
species_Phlox diffusa,0.046404306932926145,0.19694084824159958,0.039735099337748346,2.4542563921763442e-05,17.79967129611385,6.623535323463869e-05,-0.15859723673539225,inf,"Below average association with VCM (z-score: -0.5, ranked #87 of 163 significant species)
Co-occurrence ratio: 4.0% (higher than 47.2% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 49.7% of significant species)
Odds ratio: 0.2 (higher than 47.2% of significant species)
p=6.6e-05",-0.47903863186693946,weak,0.4723926380368098,0.49693251533742333,0.4723926380368098,87.0
species_Phyllodoce breweri,0.03764669175848695,0.0,0.0,0.0006199225028673146,11.715181927363604,0.0011109011251382278,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.038 (stronger than 23.9% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.1e-03",-0.675156762321988,weak,0.06441717791411043,0.2392638036809816,0.06441717791411043,153.5
species_Pipilo chlorurus,0.04056086175627393,0.10633010930250845,0.021739130434782608,0.0002262955733349833,13.599086863997998,0.00044858591528350674,-0.1803100785032969,inf,"Below average association with VCM (z-score: -0.6, ranked #114 of 163 significant species)
Co-occurrence ratio: 2.2% (higher than 30.7% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 31.3% of significant species)
Odds ratio: 0.1 (higher than 31.3% of significant species)
p=4.5e-04",-0.5678602489208564,weak,0.3067484662576687,0.3128834355828221,0.3128834355828221,114.0
species_Piranga ludoviciana,0.03411446904302614,0.4695206140415992,0.08962264150943396,0.0019247539407556088,9.619945986192008,0.003101761746253643,-0.09840596194468239,inf,"Below average association with VCM (z-score: -0.2, ranked #49 of 163 significant species)
Co-occurrence ratio: 9.0% (higher than 70.6% of significant species)
Effect size (Cramer's V): 0.034 (stronger than 15.3% of significant species)
Odds ratio: 0.5 (higher than 70.6% of significant species)
p=3.1e-03",-0.23281170235694548,weak,0.7055214723926381,0.15337423312883436,0.7055214723926381,49.0
species_Platanthera dilatata,0.07804443750484585,0.10525614151220947,0.022151898734177215,1.2878341848766225e-12,50.34766230755143,9.014839294136357e-12,-0.17981205737312672,inf,"Below average association with VCM (z-score: -0.6, ranked #113 of 163 significant species)
Co-occurrence ratio: 2.2% (higher than 31.3% of significant species)
Effect size (Cramer's V): 0.078 (stronger than 81.0% of significant species)
Odds ratio: 0.1 (higher than 30.7% of significant species)
p=9.0e-12",-0.5658229733499488,weak,0.3128834355828221,0.8098159509202454,0.3067484662576687,113.0
species_Poecile gambeli,0.050174509809710166,0.29700758266836946,0.05907172995780591,5.073065692348107e-06,20.8095015387731,1.6469082827332986e-05,-0.13526683406346177,inf,"Below average association with VCM (z-score: -0.4, ranked #69 of 163 significant species)
Co-occurrence ratio: 5.9% (higher than 58.3% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 58.3% of significant species)
Odds ratio: 0.3 (higher than 58.3% of significant species)
p=1.6e-05",-0.38359999172988357,weak,0.5828220858895705,0.5828220858895705,0.5828220858895705,69.0
species_Polemonium californicum,0.03627904199286327,0.0,0.0,0.0009723701103961733,10.879452027546193,0.001625454512901066,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.036 (stronger than 18.4% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.6e-03",-0.675156762321988,weak,0.06441717791411043,0.18404907975460122,0.06441717791411043,153.5
species_Polemonium occidentale,0.03223116825844288,0.0,0.0,0.0033854914793996433,8.587119281575328,0.005266320079066111,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.032 (stronger than 12.3% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=5.3e-03",-0.675156762321988,weak,0.06441717791411043,0.12269938650306748,0.06441717791411043,153.5
species_Prunella vulgaris,0.04098330309980423,1.8316027424483308,0.270935960591133,0.00019446427223135358,13.88383094513352,0.00039885891198135516,0.12035566344275367,inf,"Above average association with VCM (z-score: 0.7, ranked #35 of 163 significant species)
Co-occurrence ratio: 27.1% (higher than 79.1% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 33.7% of significant species)
Odds ratio: 1.8 (higher than 78.5% of significant species)
p=4.0e-04",0.6620854982931004,average,0.7914110429447853,0.3374233128834356,0.7852760736196319,35.0
species_Prunus emarginata,0.047392894161003014,0.08364683825629182,0.017241379310344827,1.6410888827494726e-05,18.566150322558574,4.7740767498166475e-05,-0.18573679150790975,inf,"Below average association with VCM (z-score: -0.6, ranked #116 of 163 significant species)
Co-occurrence ratio: 1.7% (higher than 29.1% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 53.4% of significant species)
Odds ratio: 0.1 (higher than 28.8% of significant species)
p=4.8e-05",-0.5900595275555732,weak,0.29141104294478526,0.5337423312883436,0.2883435582822086,116.5
species_Pseudacris regilla,0.04692459830069426,1.6380722925188893,0.2471395881006865,1.9876884831152772e-05,18.201053573683435,5.565527752722776e-05,0.09164440742085457,inf,"Above average association with VCM (z-score: 0.5, ranked #40 of 163 significant species)
Co-occurrence ratio: 24.7% (higher than 76.1% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 51.5% of significant species)
Odds ratio: 1.6 (higher than 76.7% of significant species)
p=5.6e-05",0.5446351795014028,average,0.7607361963190185,0.5153374233128835,0.7668711656441718,40.0
species_Pteridium aquilinum,0.0031255549056757063,0.9557752136415547,0.16519823788546256,0.7762818066793193,0.08075132660974045,0.8050329847044793,-0.007221043006680271,inf,Not a significant association,,,,,,
species_Pterospora andromedea,0.09125880568129961,0.24607399234858363,0.051643192488262914,1.0674950341797084e-16,68.84065003244194,1.1386613697916889e-15,-0.14422965565494364,inf,"Below average association with VCM (z-score: -0.4, ranked #75 of 163 significant species)
Co-occurrence ratio: 5.2% (higher than 54.6% of significant species)
Effect size (Cramer's V): 0.091 (stronger than 87.7% of significant species)
Odds ratio: 0.2 (higher than 51.5% of significant species)
p=1.1e-15",-0.4202645755568585,weak,0.5460122699386503,0.8773006134969326,0.5153374233128835,75.0
species_Purshia tridentata,0.04251172047310298,0.27836637047163365,0.05521472392638037,0.00011106132021447047,14.938698557103088,0.00024389936988275868,-0.13992046300168443,inf,"Below average association with VCM (z-score: -0.4, ranked #73 of 163 significant species)
Co-occurrence ratio: 5.5% (higher than 55.8% of significant species)
Effect size (Cramer's V): 0.043 (stronger than 38.0% of significant species)
Odds ratio: 0.3 (higher than 55.8% of significant species)
p=2.4e-04",-0.40263678349948195,weak,0.558282208588957,0.3803680981595092,0.558282208588957,73.0
species_Pyrola picta,0.07786975214179817,0.05158734306889811,0.010948905109489052,1.4443903337221335e-12,50.12253013643492,9.804346507689634e-12,-0.19332890824185717,inf,"Below average association with VCM (z-score: -0.6, ranked #133 of 163 significant species)
Co-occurrence ratio: 1.1% (higher than 19.0% of significant species)
Effect size (Cramer's V): 0.078 (stronger than 80.4% of significant species)
Odds ratio: 0.1 (higher than 19.0% of significant species)
p=9.8e-12",-0.6211169125068196,weak,0.1901840490797546,0.803680981595092,0.1901840490797546,133.0
species_Rhododendron occidentale,0.015383048518924079,0.7243000780098813,0.13089005235602094,0.1619362647730359,1.9560512102262406,0.19113890579879703,-0.04861521343236476,inf,Not a significant association,,,,,,
species_Ribes cereum,0.05342956770185209,0.0688534006174549,0.014285714285714285,1.187660758876516e-06,23.597104813932972,4.586827758419648e-06,-0.18930291719665535,inf,"Below average association with VCM (z-score: -0.6, ranked #122 of 163 significant species)
Co-occurrence ratio: 1.4% (higher than 25.8% of significant species)
Effect size (Cramer's V): 0.053 (stronger than 65.0% of significant species)
Odds ratio: 0.1 (higher than 25.8% of significant species)
p=4.6e-06",-0.6046476249441015,weak,0.25766871165644173,0.6503067484662577,0.25766871165644173,122.0
species_Ribes nevadense,0.038437575615464147,0.4128894046889142,0.07981220657276995,0.0004746837669861016,12.212578713861935,0.0008644647463811931,-0.11024263618004433,inf,"Below average association with VCM (z-score: -0.3, ranked #53 of 163 significant species)
Co-occurrence ratio: 8.0% (higher than 68.1% of significant species)
Effect size (Cramer's V): 0.038 (stronger than 25.2% of significant species)
Odds ratio: 0.4 (higher than 67.5% of significant species)
p=8.6e-04",-0.2812324736849696,weak,0.6809815950920245,0.25153374233128833,0.6748466257668712,53.0
species_Ribes roezlii,0.019226753226629704,0.7680557572237549,0.1383495145631068,0.08045550785146818,3.055676015645358,0.10124738066701615,-0.039615079933054936,inf,Not a significant association,,,,,,
species_Rosa woodsii,0.01999137100529386,0.4082221420843851,0.078125,0.06913043495576586,3.3035475246729984,0.08848695674338031,-0.11227831703400964,inf,Not a significant association,,,,,,
species_Rubus parviflorus,0.04651169830610444,0.4912793733681462,0.09456264775413711,2.3501477979277788e-05,17.88215256364324,6.419915935802713e-05,-0.0924456508048902,inf,"Below average association with VCM (z-score: -0.2, ranked #45 of 163 significant species)
Co-occurrence ratio: 9.5% (higher than 73.0% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 50.3% of significant species)
Odds ratio: 0.5 (higher than 72.4% of significant species)
p=6.4e-05",-0.20842961183006806,weak,0.7300613496932515,0.5030674846625767,0.7239263803680982,45.0
species_Sambucus cerulea,0.0036244941398594277,0.9175615774802358,0.1595744680851064,0.7417550396943586,0.1085900929257895,0.776416490147366,-0.014006341673990752,inf,Not a significant association,,,,,,
species_Sarcodes sanguinea,0.12631342504970644,0.2132548737166501,0.047530288909599254,1.5856627149782753e-30,131.884702420814,3.5518844815513365e-29,-0.14919203501288172,inf,"Below average association with VCM (z-score: -0.4, ranked #83 of 163 significant species)
Co-occurrence ratio: 4.8% (higher than 49.7% of significant species)
Effect size (Cramer's V): 0.126 (stronger than 94.5% of significant species)
Odds ratio: 0.2 (higher than 49.7% of significant species)
p=3.6e-29",-0.4405643853983582,weak,0.49693251533742333,0.9447852760736196,0.49693251533742333,83.0
species_Sceloporus graciosus,0.01806124247931206,0.6779493688738453,0.12365591397849462,0.10057263289956452,2.696439294824523,0.12378170203023325,-0.057343484900563936,inf,Not a significant association,,,,,,
species_Sceloporus occidentalis,0.05690322791178389,1.8576528422072978,0.27055702917771884,2.2974692347383617e-07,26.765120748486964,1.0090845266301823e-06,0.11989846784163245,inf,"Above average association with VCM (z-score: 0.7, ranked #36 of 163 significant species)
Co-occurrence ratio: 27.1% (higher than 78.5% of significant species)
Effect size (Cramer's V): 0.057 (stronger than 69.3% of significant species)
Odds ratio: 1.9 (higher than 79.8% of significant species)
p=1.0e-06",0.6602152293971353,average,0.7852760736196319,0.6932515337423313,0.7975460122699386,36.0
species_Sciurus griseus,0.044254644070463485,2.223138638171318,0.3114754098360656,5.733383681547929e-05,16.18874213122698,0.0001323997881099728,0.16926809775287083,inf,"Above average association with VCM (z-score: 0.9, ranked #26 of 163 significant species)
Co-occurrence ratio: 31.1% (higher than 84.7% of significant species)
Effect size (Cramer's V): 0.044 (stronger than 41.1% of significant species)
Odds ratio: 2.2 (higher than 84.7% of significant species)
p=1.3e-04",0.8621736100155369,average,0.8466257668711656,0.4110429447852761,0.8466257668711656,26.0
species_Sedum obtusatum,0.04722719027843803,0.0,0.0,1.7565638041012465e-05,18.436548408190816,4.980636609097205e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 52.1% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=5.0e-05",-0.675156762321988,weak,0.06441717791411043,0.5214723926380368,0.06441717791411043,153.5
species_Sedum spathulifolium,0.08358098888844805,4.831929046563193,0.49382716049382713,2.9847776507654147e-14,57.744471561716864,2.484715684525144e-13,0.38928263153437087,inf,"Very strong association with VCM (z-score: 1.8, ranked #12 of 163 significant species)
Co-occurrence ratio: 49.4% (higher than 93.3% of significant species)
Effect size (Cramer's V): 0.084 (stronger than 84.7% of significant species)
Odds ratio: 4.8 (higher than 93.3% of significant species)
p=2.5e-13",1.7621961346913715,strong,0.9325153374233128,0.8466257668711656,0.9325153374233128,12.0
species_Senecio integerrimus,0.04724752146729971,0.04588048090523338,0.009523809523809525,1.7419896842473377e-05,18.452425602181158,4.980636609097205e-05,-0.19504834191741216,inf,"Below average association with VCM (z-score: -0.6, ranked #140 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 14.7% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 52.8% of significant species)
Odds ratio: 0.0 (higher than 15.3% of significant species)
p=5.0e-05",-0.6281506707367304,weak,0.147239263803681,0.5276073619631901,0.15337423312883436,140.0
species_Senecio triangularis,0.051127292537163256,0.0,0.0,3.345717443670455e-06,21.607324348665415,1.152985703664895e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.051 (stronger than 60.7% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.2e-05",-0.675156762321988,weak,0.06441717791411043,0.6073619631901841,0.06441717791411043,153.5
species_Setophaga coronata,0.012724354735888864,0.7019417475728156,0.1271186440677966,0.24732666419308494,1.338341475674199,0.2798039029255102,-0.053165565338723304,inf,Not a significant association,,,,,,
species_Sidalcea glaucescens,0.05024163668406892,0.07616135881104034,0.015748031496062992,4.927612173572124e-06,20.865219520632436,1.6232134218825822e-05,-0.18753857417217099,inf,"Below average association with VCM (z-score: -0.6, ranked #119 of 163 significant species)
Co-occurrence ratio: 1.6% (higher than 27.6% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 58.9% of significant species)
Odds ratio: 0.1 (higher than 27.6% of significant species)
p=1.6e-05",-0.5974301541888848,weak,0.27607361963190186,0.588957055214724,0.27607361963190186,119.0
species_Sidalcea oregana,0.04024749032415145,0.0,0.0,0.0002530008565747405,13.389766706127766,0.000488553378213292,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 29.4% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=4.9e-04",-0.675156762321988,weak,0.06441717791411043,0.294478527607362,0.06441717791411043,153.5
species_Silene laciniata,0.15050349749775155,6.0212468193384225,0.5384615384615384,1.2756971928823958e-42,187.23566860635447,4.0822310172236666e-41,0.44313575783434195,inf,"Very strong association with VCM (z-score: 2.0, ranked #10 of 163 significant species)
Co-occurrence ratio: 53.8% (higher than 94.5% of significant species)
Effect size (Cramer's V): 0.151 (stronger than 96.3% of significant species)
Odds ratio: 6.0 (higher than 94.5% of significant species)
p=4.1e-41",1.9824953388445021,strong,0.9447852760736196,0.9631901840490797,0.9447852760736196,10.0
species_Sitta canadensis,0.030765037049967765,0.48373101028680426,0.0918918918918919,0.00515665010845236,7.823665713733561,0.007607252553761798,-0.09566802242324064,inf,"Below average association with VCM (z-score: -0.2, ranked #47 of 163 significant species)
Co-occurrence ratio: 9.2% (higher than 71.8% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 8.0% of significant species)
Odds ratio: 0.5 (higher than 71.8% of significant species)
p=7.6e-03",-0.2216115002696371,weak,0.7177914110429447,0.07975460122699386,0.7177914110429447,47.0
species_Smithiastrum prenanthoides,0.014499559704835872,1.4516663991868615,0.22988505747126436,0.18741516293500188,1.7378209566874718,0.216396889162064,0.07082613998795376,inf,Not a significant association,,,,,,
