species,cramer_v,odds_ratio,co_occurrence_ratio,p_value,chi2_statistic,adjusted_p_value,preference_index,relative_risk,interpretation,cooccurrence_zscore,relative_strength,co_occurrence_ratio_percentile,cramer_v_percentile,odds_ratio_percentile,rank
species_Paeonia brownii,0.050370244738775174,0.0,0.0,4.660019034178506e-06,20.9721774139946,1.5579765129193812e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 59.5% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.6e-05",-0.675156762321988,weak,0.06441717791411043,0.5950920245398773,0.06441717791411043,153.5
species_Parnassius clodius,0.03900359477347271,0.11266808209483369,0.022988505747126436,0.00039096136175569696,12.57490382982351,0.0007297945419439676,-0.17880265822423777,inf,"Below average association with VCM (z-score: -0.6, ranked #112 of 163 significant species)
Co-occurrence ratio: 2.3% (higher than 31.9% of significant species)
Effect size (Cramer's V): 0.039 (stronger than 27.0% of significant species)
Odds ratio: 0.1 (higher than 32.5% of significant species)
p=7.3e-04",-0.5616937826334351,weak,0.31901840490797545,0.26993865030674846,0.32515337423312884,112.0
species_Passerella iliaca,0.036750279502550734,0.2016039389757171,0.04040404040404041,0.0008340353259944457,11.163919437699953,0.001437107023251968,-0.15779013312220144,inf,"Below average association with VCM (z-score: -0.5, ranked #86 of 163 significant species)
Co-occurrence ratio: 4.0% (higher than 47.9% of significant species)
Effect size (Cramer's V): 0.037 (stronger than 20.9% of significant species)
Odds ratio: 0.2 (higher than 48.5% of significant species)
p=1.4e-03",-0.4757369798390767,weak,0.4785276073619632,0.2085889570552147,0.48466257668711654,86.0
species_Pedicularis semibarbata,0.052648310671534894,0.12410426017796677,0.025477707006369428,1.6958384526778481e-06,22.912067600538315,6.227341203276033e-06,-0.17579933934978112,inf,"Below average association with VCM (z-score: -0.5, ranked #108 of 163 significant species)
Co-occurrence ratio: 2.5% (higher than 34.4% of significant species)
Effect size (Cramer's V): 0.053 (stronger than 63.2% of significant species)
Odds ratio: 0.1 (higher than 34.4% of significant species)
p=6.2e-06",-0.549407982284993,weak,0.34355828220858897,0.6319018404907976,0.34355828220858897,108.0
species_Pellaea bridgesii,0.04588489210041854,0.048233394768048235,0.01,3.0228012709302983e-05,17.403429188472245,7.965970408098669e-05,-0.19447379944533646,inf,"Below average association with VCM (z-score: -0.6, ranked #138 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 16.0% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 48.5% of significant species)
Odds ratio: 0.0 (higher than 16.0% of significant species)
p=8.0e-05",-0.6258003661574674,weak,0.15950920245398773,0.48466257668711654,0.15950920245398773,138.0
species_Penstemon newberryi,0.08347383792919132,0.15988579586009993,0.03357314148681055,3.2179614625377815e-14,57.596509459586485,2.574369170030225e-13,-0.16603188037805053,inf,"Below average association with VCM (z-score: -0.5, ranked #99 of 163 significant species)
Co-occurrence ratio: 3.4% (higher than 39.9% of significant species)
Effect size (Cramer's V): 0.083 (stronger than 83.4% of significant species)
Odds ratio: 0.2 (higher than 39.9% of significant species)
p=2.6e-13",-0.5094518351509358,weak,0.3987730061349693,0.8343558282208589,0.3987730061349693,99.0
species_Phacelia hydrophylloides,0.04803129708319195,0.0,0.0,1.260295312275343e-05,19.069707458816104,3.714554604601011e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.048 (stronger than 54.0% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=3.7e-05",-0.675156762321988,weak,0.06441717791411043,0.5398773006134969,0.06441717791411043,153.5
species_Pheucticus melanocephalus,0.03210973165706239,1.8564798642646838,0.275,0.003507756893463655,8.522534211353996,0.00541887961473006,0.12525908626477888,inf,"Above average association with VCM (z-score: 0.7, ranked #34 of 163 significant species)
Co-occurrence ratio: 27.5% (higher than 79.8% of significant species)
Effect size (Cramer's V): 0.032 (stronger than 11.7% of significant species)
Odds ratio: 1.9 (higher than 79.1% of significant species)
p=5.4e-03",0.6821441322023268,average,0.7975460122699386,0.1165644171779141,0.7914110429447853,34.0
species_Phlox diffusa,0.046404306932926145,0.19694084824159958,0.039735099337748346,2.4542563921763442e-05,17.79967129611385,6.623535323463869e-05,-0.15859723673539225,inf,"Below average association with VCM (z-score: -0.5, ranked #87 of 163 significant species)
Co-occurrence ratio: 4.0% (higher than 47.2% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 49.7% of significant species)
Odds ratio: 0.2 (higher than 47.2% of significant species)
p=6.6e-05",-0.47903863186693946,weak,0.4723926380368098,0.49693251533742333,0.4723926380368098,87.0
species_Phyllodoce breweri,0.03764669175848695,0.0,0.0,0.0006199225028673146,11.715181927363604,0.0011109011251382278,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.038 (stronger than 23.9% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.1e-03",-0.675156762321988,weak,0.06441717791411043,0.2392638036809816,0.06441717791411043,153.5
species_Pipilo chlorurus,0.04056086175627393,0.10633010930250845,0.021739130434782608,0.0002262955733349833,13.599086863997998,0.00044858591528350674,-0.1803100785032969,inf,"Below average association with VCM (z-score: -0.6, ranked #114 of 163 significant species)
Co-occurrence ratio: 2.2% (higher than 30.7% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 31.3% of significant species)
Odds ratio: 0.1 (higher than 31.3% of significant species)
p=4.5e-04",-0.5678602489208564,weak,0.3067484662576687,0.3128834355828221,0.3128834355828221,114.0
species_Piranga ludoviciana,0.03411446904302614,0.4695206140415992,0.08962264150943396,0.0019247539407556088,9.619945986192008,0.003101761746253643,-0.09840596194468239,inf,"Below average association with VCM (z-score: -0.2, ranked #49 of 163 significant species)
Co-occurrence ratio: 9.0% (higher than 70.6% of significant species)
Effect size (Cramer's V): 0.034 (stronger than 15.3% of significant species)
Odds ratio: 0.5 (higher than 70.6% of significant species)
p=3.1e-03",-0.23281170235694548,weak,0.7055214723926381,0.15337423312883436,0.7055214723926381,49.0
species_Platanthera dilatata,0.07804443750484585,0.10525614151220947,0.022151898734177215,1.2878341848766225e-12,50.34766230755143,9.014839294136357e-12,-0.17981205737312672,inf,"Below average association with VCM (z-score: -0.6, ranked #113 of 163 significant species)
Co-occurrence ratio: 2.2% (higher than 31.3% of significant species)
Effect size (Cramer's V): 0.078 (stronger than 81.0% of significant species)
Odds ratio: 0.1 (higher than 30.7% of significant species)
p=9.0e-12",-0.5658229733499488,weak,0.3128834355828221,0.8098159509202454,0.3067484662576687,113.0
species_Poecile gambeli,0.050174509809710166,0.29700758266836946,0.05907172995780591,5.073065692348107e-06,20.8095015387731,1.6469082827332986e-05,-0.13526683406346177,inf,"Below average association with VCM (z-score: -0.4, ranked #69 of 163 significant species)
Co-occurrence ratio: 5.9% (higher than 58.3% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 58.3% of significant species)
Odds ratio: 0.3 (higher than 58.3% of significant species)
p=1.6e-05",-0.38359999172988357,weak,0.5828220858895705,0.5828220858895705,0.5828220858895705,69.0
species_Polemonium californicum,0.03627904199286327,0.0,0.0,0.0009723701103961733,10.879452027546193,0.001625454512901066,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.036 (stronger than 18.4% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.6e-03",-0.675156762321988,weak,0.06441717791411043,0.18404907975460122,0.06441717791411043,153.5
species_Polemonium occidentale,0.03223116825844288,0.0,0.0,0.0033854914793996433,8.587119281575328,0.005266320079066111,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.032 (stronger than 12.3% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=5.3e-03",-0.675156762321988,weak,0.06441717791411043,0.12269938650306748,0.06441717791411043,153.5
species_Prunella vulgaris,0.04098330309980423,1.8316027424483308,0.270935960591133,0.00019446427223135358,13.88383094513352,0.00039885891198135516,0.12035566344275367,inf,"Above average association with VCM (z-score: 0.7, ranked #35 of 163 significant species)
Co-occurrence ratio: 27.1% (higher than 79.1% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 33.7% of significant species)
Odds ratio: 1.8 (higher than 78.5% of significant species)
p=4.0e-04",0.6620854982931004,average,0.7914110429447853,0.3374233128834356,0.7852760736196319,35.0
species_Prunus emarginata,0.047392894161003014,0.08364683825629182,0.017241379310344827,1.6410888827494726e-05,18.566150322558574,4.7740767498166475e-05,-0.18573679150790975,inf,"Below average association with VCM (z-score: -0.6, ranked #116 of 163 significant species)
Co-occurrence ratio: 1.7% (higher than 29.1% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 53.4% of significant species)
Odds ratio: 0.1 (higher than 28.8% of significant species)
p=4.8e-05",-0.5900595275555732,weak,0.29141104294478526,0.5337423312883436,0.2883435582822086,116.5
species_Pseudacris regilla,0.04692459830069426,1.6380722925188893,0.2471395881006865,1.9876884831152772e-05,18.201053573683435,5.565527752722776e-05,0.09164440742085457,inf,"Above average association with VCM (z-score: 0.5, ranked #40 of 163 significant species)
Co-occurrence ratio: 24.7% (higher than 76.1% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 51.5% of significant species)
Odds ratio: 1.6 (higher than 76.7% of significant species)
p=5.6e-05",0.5446351795014028,average,0.7607361963190185,0.5153374233128835,0.7668711656441718,40.0
species_Pterospora andromedea,0.09125880568129961,0.24607399234858363,0.051643192488262914,1.0674950341797084e-16,68.84065003244194,1.1386613697916889e-15,-0.14422965565494364,inf,"Below average association with VCM (z-score: -0.4, ranked #75 of 163 significant species)
Co-occurrence ratio: 5.2% (higher than 54.6% of significant species)
Effect size (Cramer's V): 0.091 (stronger than 87.7% of significant species)
Odds ratio: 0.2 (higher than 51.5% of significant species)
p=1.1e-15",-0.4202645755568585,weak,0.5460122699386503,0.8773006134969326,0.5153374233128835,75.0
species_Purshia tridentata,0.04251172047310298,0.27836637047163365,0.05521472392638037,0.00011106132021447047,14.938698557103088,0.00024389936988275868,-0.13992046300168443,inf,"Below average association with VCM (z-score: -0.4, ranked #73 of 163 significant species)
Co-occurrence ratio: 5.5% (higher than 55.8% of significant species)
Effect size (Cramer's V): 0.043 (stronger than 38.0% of significant species)
Odds ratio: 0.3 (higher than 55.8% of significant species)
p=2.4e-04",-0.40263678349948195,weak,0.558282208588957,0.3803680981595092,0.558282208588957,73.0
species_Pyrola picta,0.07786975214179817,0.05158734306889811,0.010948905109489052,1.4443903337221335e-12,50.12253013643492,9.804346507689634e-12,-0.19332890824185717,inf,"Below average association with VCM (z-score: -0.6, ranked #133 of 163 significant species)
Co-occurrence ratio: 1.1% (higher than 19.0% of significant species)
Effect size (Cramer's V): 0.078 (stronger than 80.4% of significant species)
Odds ratio: 0.1 (higher than 19.0% of significant species)
p=9.8e-12",-0.6211169125068196,weak,0.1901840490797546,0.803680981595092,0.1901840490797546,133.0
species_Ribes cereum,0.05342956770185209,0.0688534006174549,0.014285714285714285,1.187660758876516e-06,23.597104813932972,4.586827758419648e-06,-0.18930291719665535,inf,"Below average association with VCM (z-score: -0.6, ranked #122 of 163 significant species)
Co-occurrence ratio: 1.4% (higher than 25.8% of significant species)
Effect size (Cramer's V): 0.053 (stronger than 65.0% of significant species)
Odds ratio: 0.1 (higher than 25.8% of significant species)
p=4.6e-06",-0.6046476249441015,weak,0.25766871165644173,0.6503067484662577,0.25766871165644173,122.0
species_Ribes nevadense,0.038437575615464147,0.4128894046889142,0.07981220657276995,0.0004746837669861016,12.212578713861935,0.0008644647463811931,-0.11024263618004433,inf,"Below average association with VCM (z-score: -0.3, ranked #53 of 163 significant species)
Co-occurrence ratio: 8.0% (higher than 68.1% of significant species)
Effect size (Cramer's V): 0.038 (stronger than 25.2% of significant species)
Odds ratio: 0.4 (higher than 67.5% of significant species)
p=8.6e-04",-0.2812324736849696,weak,0.6809815950920245,0.25153374233128833,0.6748466257668712,53.0
species_Rubus parviflorus,0.04651169830610444,0.4912793733681462,0.09456264775413711,2.3501477979277788e-05,17.88215256364324,6.419915935802713e-05,-0.0924456508048902,inf,"Below average association with VCM (z-score: -0.2, ranked #45 of 163 significant species)
Co-occurrence ratio: 9.5% (higher than 73.0% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 50.3% of significant species)
Odds ratio: 0.5 (higher than 72.4% of significant species)
p=6.4e-05",-0.20842961183006806,weak,0.7300613496932515,0.5030674846625767,0.7239263803680982,45.0
species_Sarcodes sanguinea,0.12631342504970644,0.2132548737166501,0.047530288909599254,1.5856627149782753e-30,131.884702420814,3.5518844815513365e-29,-0.14919203501288172,inf,"Below average association with VCM (z-score: -0.4, ranked #83 of 163 significant species)
Co-occurrence ratio: 4.8% (higher than 49.7% of significant species)
Effect size (Cramer's V): 0.126 (stronger than 94.5% of significant species)
Odds ratio: 0.2 (higher than 49.7% of significant species)
p=3.6e-29",-0.4405643853983582,weak,0.49693251533742333,0.9447852760736196,0.49693251533742333,83.0
species_Sceloporus occidentalis,0.05690322791178389,1.8576528422072978,0.27055702917771884,2.2974692347383617e-07,26.765120748486964,1.0090845266301823e-06,0.11989846784163245,inf,"Above average association with VCM (z-score: 0.7, ranked #36 of 163 significant species)
Co-occurrence ratio: 27.1% (higher than 78.5% of significant species)
Effect size (Cramer's V): 0.057 (stronger than 69.3% of significant species)
Odds ratio: 1.9 (higher than 79.8% of significant species)
p=1.0e-06",0.6602152293971353,average,0.7852760736196319,0.6932515337423313,0.7975460122699386,36.0
species_Sciurus griseus,0.044254644070463485,2.223138638171318,0.3114754098360656,5.733383681547929e-05,16.18874213122698,0.0001323997881099728,0.16926809775287083,inf,"Above average association with VCM (z-score: 0.9, ranked #26 of 163 significant species)
Co-occurrence ratio: 31.1% (higher than 84.7% of significant species)
Effect size (Cramer's V): 0.044 (stronger than 41.1% of significant species)
Odds ratio: 2.2 (higher than 84.7% of significant species)
p=1.3e-04",0.8621736100155369,average,0.8466257668711656,0.4110429447852761,0.8466257668711656,26.0
species_Sedum obtusatum,0.04722719027843803,0.0,0.0,1.7565638041012465e-05,18.436548408190816,4.980636609097205e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 52.1% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=5.0e-05",-0.675156762321988,weak,0.06441717791411043,0.5214723926380368,0.06441717791411043,153.5
species_Sedum spathulifolium,0.08358098888844805,4.831929046563193,0.49382716049382713,2.9847776507654147e-14,57.744471561716864,2.484715684525144e-13,0.38928263153437087,inf,"Very strong association with VCM (z-score: 1.8, ranked #12 of 163 significant species)
Co-occurrence ratio: 49.4% (higher than 93.3% of significant species)
Effect size (Cramer's V): 0.084 (stronger than 84.7% of significant species)
Odds ratio: 4.8 (higher than 93.3% of significant species)
p=2.5e-13",1.7621961346913715,strong,0.9325153374233128,0.8466257668711656,0.9325153374233128,12.0
species_Senecio integerrimus,0.04724752146729971,0.04588048090523338,0.009523809523809525,1.7419896842473377e-05,18.452425602181158,4.980636609097205e-05,-0.19504834191741216,inf,"Below average association with VCM (z-score: -0.6, ranked #140 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 14.7% of significant species)
Effect size (Cramer's V): 0.047 (stronger than 52.8% of significant species)
Odds ratio: 0.0 (higher than 15.3% of significant species)
p=5.0e-05",-0.6281506707367304,weak,0.147239263803681,0.5276073619631901,0.15337423312883436,140.0
species_Senecio triangularis,0.051127292537163256,0.0,0.0,3.345717443670455e-06,21.607324348665415,1.152985703664895e-05,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.051 (stronger than 60.7% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.2e-05",-0.675156762321988,weak,0.06441717791411043,0.6073619631901841,0.06441717791411043,153.5
species_Sidalcea glaucescens,0.05024163668406892,0.07616135881104034,0.015748031496062992,4.927612173572124e-06,20.865219520632436,1.6232134218825822e-05,-0.18753857417217099,inf,"Below average association with VCM (z-score: -0.6, ranked #119 of 163 significant species)
Co-occurrence ratio: 1.6% (higher than 27.6% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 58.9% of significant species)
Odds ratio: 0.1 (higher than 27.6% of significant species)
p=1.6e-05",-0.5974301541888848,weak,0.27607361963190186,0.588957055214724,0.27607361963190186,119.0
species_Sidalcea oregana,0.04024749032415145,0.0,0.0,0.0002530008565747405,13.389766706127766,0.000488553378213292,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 29.4% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=4.9e-04",-0.675156762321988,weak,0.06441717791411043,0.294478527607362,0.06441717791411043,153.5
species_Silene laciniata,0.15050349749775155,6.0212468193384225,0.5384615384615384,1.2756971928823958e-42,187.23566860635447,4.0822310172236666e-41,0.44313575783434195,inf,"Very strong association with VCM (z-score: 2.0, ranked #10 of 163 significant species)
Co-occurrence ratio: 53.8% (higher than 94.5% of significant species)
Effect size (Cramer's V): 0.151 (stronger than 96.3% of significant species)
Odds ratio: 6.0 (higher than 94.5% of significant species)
p=4.1e-41",1.9824953388445021,strong,0.9447852760736196,0.9631901840490797,0.9447852760736196,10.0
species_Sitta canadensis,0.030765037049967765,0.48373101028680426,0.0918918918918919,0.00515665010845236,7.823665713733561,0.007607252553761798,-0.09566802242324064,inf,"Below average association with VCM (z-score: -0.2, ranked #47 of 163 significant species)
Co-occurrence ratio: 9.2% (higher than 71.8% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 8.0% of significant species)
Odds ratio: 0.5 (higher than 71.8% of significant species)
p=7.6e-03",-0.2216115002696371,weak,0.7177914110429447,0.07975460122699386,0.7177914110429447,47.0
species_Sphyrapicus ruber,0.0313441824238538,0.40505698005698004,0.07801418439716312,0.004375551473803849,8.120995941862676,0.006667507007701102,-0.1124120204018464,inf,"Below average association with VCM (z-score: -0.3, ranked #56 of 163 significant species)
Co-occurrence ratio: 7.8% (higher than 66.3% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 10.4% of significant species)
Odds ratio: 0.4 (higher than 66.3% of significant species)
p=6.7e-03",-0.290106863166154,weak,0.6625766871165644,0.10429447852760736,0.6625766871165644,56.0
species_Sphyrapicus thyroideus,0.03449542037095728,0.17982471671388103,0.03614457831325301,0.001711297194019438,9.835994663619804,0.0027980333683237523,-0.16292934106884407,inf,"Below average association with VCM (z-score: -0.5, ranked #94 of 163 significant species)
Co-occurrence ratio: 3.6% (higher than 42.9% of significant species)
Effect size (Cramer's V): 0.034 (stronger than 16.6% of significant species)
Odds ratio: 0.2 (higher than 43.6% of significant species)
p=2.8e-03",-0.49676014967914267,weak,0.4294478527607362,0.1656441717791411,0.43558282208588955,94.0
species_Spiraea splendens,0.07831133890214331,0.0,0.0,1.0802523668342046e-12,50.69261550814268,7.805694521640703e-12,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.078 (stronger than 81.6% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=7.8e-12",-0.675156762321988,weak,0.06441717791411043,0.8159509202453987,0.06441717791411043,153.5
species_Streptanthus tortuosus,0.06461306680650691,0.16762345051818736,0.034482758620689655,4.242202741568835e-09,34.50929689210682,2.4365472156703056e-08,-0.16493439165689383,inf,"Below average association with VCM (z-score: -0.5, ranked #97 of 163 significant species)
Co-occurrence ratio: 3.4% (higher than 41.1% of significant species)
Effect size (Cramer's V): 0.065 (stronger than 76.7% of significant species)
Odds ratio: 0.2 (higher than 41.1% of significant species)
p=2.4e-08",-0.5049622927891586,weak,0.4110429447852761,0.7668711656441718,0.4110429447852761,97.0
species_Tamiasciurus douglasii,0.05429269334314884,0.32059853549824896,0.06375838926174497,7.967640582674775e-07,24.365659686046133,3.13114296582307e-06,-0.12961219593671233,inf,"Below average association with VCM (z-score: -0.4, ranked #64 of 163 significant species)
Co-occurrence ratio: 6.4% (higher than 61.3% of significant species)
Effect size (Cramer's V): 0.054 (stronger than 65.6% of significant species)
Odds ratio: 0.3 (higher than 61.3% of significant species)
p=3.1e-06",-0.3604683304005483,weak,0.6134969325153374,0.656441717791411,0.6134969325153374,64.0
species_Taricha sierrae,0.09584086654834624,4.393939393939394,0.46774193548387094,2.943314167472935e-18,75.92710907829958,4.120639834462109e-17,0.3578097852444428,inf,"Very strong association with VCM (z-score: 1.6, ranked #14 of 163 significant species)
Co-occurrence ratio: 46.8% (higher than 92.0% of significant species)
Effect size (Cramer's V): 0.096 (stronger than 90.8% of significant species)
Odds ratio: 4.4 (higher than 92.0% of significant species)
p=4.1e-17",1.633448864728166,strong,0.9202453987730062,0.9079754601226994,0.9202453987730062,14.0
species_Thamnophis elegans,0.04154581971240567,0.2473274410774411,0.04929577464788732,0.00015857340278733367,14.267571750668862,0.00033828992594631184,-0.14706190727785193,inf,"Below average association with VCM (z-score: -0.4, ranked #80 of 163 significant species)
Co-occurrence ratio: 4.9% (higher than 51.5% of significant species)
Effect size (Cramer's V): 0.042 (stronger than 36.2% of significant species)
Odds ratio: 0.2 (higher than 52.1% of significant species)
p=3.4e-04",-0.4318505840461826,weak,0.5153374233128835,0.3619631901840491,0.5214723926380368,80.0
species_Toxicodendron diversilobum,0.1903405851182646,17.371153630972362,0.7711864406779662,4.290500523447354e-67,299.4733639445881,4.805360586261037e-65,0.7239274731636357,inf,"Exceptionally strong association with VCM (z-score: 3.1, ranked #4 of 163 significant species)
Co-occurrence ratio: 77.1% (higher than 98.2% of significant species)
Effect size (Cramer's V): 0.190 (stronger than 99.4% of significant species)
Odds ratio: 17.4 (higher than 98.2% of significant species)
p=4.8e-65",3.131141585958833,very_strong,0.9815950920245399,0.9938650306748467,0.9815950920245399,4.0
species_Trifolium longipes,0.04087276379003362,0.0,0.0,0.00020236047830993274,13.809037588763415,0.0004047209566198655,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 31.9% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=4.0e-04",-0.675156762321988,weak,0.06441717791411043,0.31901840490797545,0.06441717791411043,153.5
species_Ursus americanus,0.045899431806686944,0.5207798880061789,0.09978768577494693,3.0053092620628416e-05,17.414460306900644,7.965970408098669e-05,-0.08614143765644268,inf,"Below average association with VCM (z-score: -0.2, ranked #44 of 163 significant species)
Co-occurrence ratio: 10.0% (higher than 73.6% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 49.1% of significant species)
Odds ratio: 0.5 (higher than 73.6% of significant species)
p=8.0e-05",-0.1826407071770909,weak,0.7361963190184049,0.49079754601226994,0.7361963190184049,44.0
species_Valeriana californica,0.041181974589883694,0.0,0.0,0.00018099538562849833,14.018764287253017,0.00037539783685910764,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 34.4% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=3.8e-04",-0.675156762321988,weak,0.06441717791411043,0.34355828220858897,0.06441717791411043,153.5
species_Veratrum californicum,0.10315611805345558,0.03095705639969096,0.006772009029345372,6.679048506777371e-21,87.96003266290207,1.2467557212651093e-19,-0.198368497060784,inf,"Below average association with VCM (z-score: -0.6, ranked #143 of 163 significant species)
Co-occurrence ratio: 0.7% (higher than 12.9% of significant species)
Effect size (Cramer's V): 0.103 (stronger than 93.3% of significant species)
Odds ratio: 0.0 (higher than 12.9% of significant species)
p=1.2e-19",-0.64173256627378,weak,0.12883435582822086,0.9325153374233128,0.12883435582822086,143.0
species_Viola glabella,0.04294700224594754,0.09753455522336323,0.02,9.43673078953809e-05,15.246182385816356,0.0002135179491774275,-0.18240840753174722,inf,"Below average association with VCM (z-score: -0.6, ranked #115 of 163 significant species)
Co-occurrence ratio: 2.0% (higher than 30.1% of significant species)
Effect size (Cramer's V): 0.043 (stronger than 39.9% of significant species)
Odds ratio: 0.1 (higher than 30.1% of significant species)
p=2.1e-04",-0.5764439699929469,weak,0.3006134969325153,0.3987730061349693,0.3006134969325153,115.0
species_Viola lobata,0.04033993278982716,0.4474073158093085,0.08614232209737828,0.000244830477297231,13.451345927113925,0.0004810704115314013,-0.10260510371377482,inf,"Below average association with VCM (z-score: -0.2, ranked #51 of 163 significant species)
Co-occurrence ratio: 8.6% (higher than 69.3% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 30.7% of significant species)
Odds ratio: 0.4 (higher than 69.3% of significant species)
p=4.8e-04",-0.24998930472499462,weak,0.6932515337423313,0.3067484662576687,0.6932515337423313,51.0
species_Viola macloskeyi,0.05236598540905752,0.0,0.0,1.9264861360391996e-06,22.666995672704193,6.849728483694932e-06,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.052 (stronger than 62.0% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=6.8e-06",-0.675156762321988,weak,0.06441717791411043,0.6196319018404908,0.06441717791411043,153.5
species_Viola pinetorum,0.04274510454353889,0.054350970811366854,0.011235955056179775,0.00010179210459764079,15.103171993513074,0.00022801431429871535,-0.19298257123129733,inf,"Below average association with VCM (z-score: -0.6, ranked #132 of 163 significant species)
Co-occurrence ratio: 1.1% (higher than 19.6% of significant species)
Effect size (Cramer's V): 0.043 (stronger than 39.3% of significant species)
Odds ratio: 0.1 (higher than 19.6% of significant species)
p=2.3e-04",-0.6197001374180323,weak,0.19631901840490798,0.39263803680981596,0.19631901840490798,132.0
species_Viola purpurea,0.03097169132918166,0.5665643554987817,0.10622710622710622,0.004864532478411648,7.92912465688902,0.007264368501094728,-0.07837202451127427,inf,"Below average association with VCM (z-score: -0.2, ranked #43 of 163 significant species)
Co-occurrence ratio: 10.6% (higher than 74.2% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 8.6% of significant species)
Odds ratio: 0.6 (higher than 74.2% of significant species)
p=7.3e-03",-0.1508580484864219,weak,0.7423312883435583,0.08588957055214724,0.7423312883435583,43.0
species_Viola sheltonii,0.024624464406885285,1.7142606969820793,0.26,0.02516920228337956,5.012206868396388,0.035458498814320887,0.10716099839439498,inf,"Above average association with VCM (z-score: 0.6, ranked #38 of 163 significant species)
Co-occurrence ratio: 26.0% (higher than 77.3% of significant species)
Effect size (Cramer's V): 0.025 (stronger than 3.1% of significant species)
Odds ratio: 1.7 (higher than 77.3% of significant species)
p=3.5e-02",0.6081095379555459,average,0.7730061349693251,0.03067484662576687,0.7730061349693251,38.0
